idx,area,name,addr1,addr2,zipcode,open_info,close_info,type,target1_code,target1_etc,target2_code,target2_etc,item_code,item_etc,lat,lng,img_name,sup_obj,sup_num,sup_item,storetype,score,eatin,takeout,delivery,img_src,url
588,동대문구,너나들이 만화카페,서울 동대문구 회기동 60-71,지하 1층 너나들이,7,12:00~22:00,연중무휴,1,1,,"01,02",,1,,37.59232195,127.0508587,ab8a85111e9144219ee7b9ccd4909aff.jpeg,"결식아동,독거노인",아이 본인만,,만화 카페,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/588/2f525cfe58534c8d8e0b1882543f40f1.jpeg,"https://www.google.com/maps/place/%ED%88%B0%EC%BC%80%EC%9D%B4+%EB%A7%8C%ED%99%94%EC%B9%B4%ED%8E%98/@37.5925203,127.0487277,17z/data=!4m9!1m2!2m1!1z64SI64KY65Ok7J20IOunjO2ZlOy5tO2OmCAzNy41OTIzMjE5NTM5NzgyLCAxMjcuMDUwODU4Njk0!3m5!1s0x357cbb5dbc48fc3b:0x1b0ed7ef23643b73!8m2!3d37.5927635!4d127.0509353!15sCjnrhIjrgpjrk6TsnbQg66eM7ZmU7Lm07Y6YIDM3LjU5MjMyMTk1Mzk3ODIsIDEyNy4wNTA4NTg2OTRaOyI564SI64KY65Ok7J20IOunjO2ZlCDsubTtjpggMzcuNTkyMzIxOTUzOTc4MiAxMjcuMDUwODU4Njk0kgEKY29taWNfY2FmZQ"
468,동대문구,정재광 복싱 클럽,서울 동대문구 회기로 152,3층 정재광 복싱클럽,7,오전 12시 부터  오후 10시 까지,법정 공휴일 모두 쉽니다.,2,1,,1,,1,,37.59106832,127.0531009,aec747b5bb794391acb2d52205ee752a.jpg,결식아동,아이 본인만,,복싱장,4.9,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/468/f8b62cbfaecc47459f08ec33c9aee523.jpg,"https://www.google.com/maps/place/%EC%A0%95%EC%9E%AC%EA%B4%91%EB%B3%B5%EC%8B%B1%ED%81%B4%EB%9F%BD/@37.5910315,127.0508939,17z/data=!3m1!4b1!4m5!3m4!1s0x357cbb6f18cb0e6d:0x37d5a950e353cdd6!8m2!3d37.5910273!4d127.0530879"
904,동대문구,이문동辛냉면,서울 동대문구 휘경로 6-8,1층 우측,7,오전 11시~오후 7시,매주 월요일 휴무,1,1,,1,,99,"냉면, 만두",37.59580646,127.0605774,f343267741984b2bae35970f7dc3eeed.jpg,결식아동,아이 본인만,"냉면, 만두",국수 전문점,3.9,매장 내 식사,테이크아웃,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/904/9dd14acbff6b4517852d2368d2df18e2.jpg,"https://www.google.com/maps/place/%EB%B6%80%EC%82%B0%EB%B0%80%EB%A9%B4%EB%83%89%EB%A9%B4/@37.5910524,127.044301,15z/data=!4m9!1m2!2m1!1z7J2066y464-Z6L6b64OJ66m0IDM3LjU5NTgwNjQ1NjIxNTEsIDEyNy4wNjA1NzczNzMxNDY!3m5!1s0x357cbb6dd60535cb:0x83aa1dd9cfcfd860!8m2!3d37.5913265!4d127.0562097!15sCjXsnbTrrLjrj5novpvrg4nrqbQgMzcuNTk1ODA2NDU2MjE1MSwgMTI3LjA2MDU3NzM3MzE0Nlo4IjbsnbTrrLjrj5kg6L6bIOuDieuptCAzNy41OTU4MDY0NTYyMTUxIDEyNy4wNjA1NzczNzMxNDaSAQtub29kbGVfc2hvcA"
650,동작구,봉식이떡볶이,서울 동작구 국사봉1길 70,1층 봉식이떡볶이,20,오전 11시30분~오후9시30분,월요일,1,1,,1,,1,,37.49827945,126.9313244,dd708970061a481cb4ce2d6f690977e2.jpg,결식아동,아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/650/b6e894d4a41c4423aabe19766cd39831.jpg,
181,동작구,월경상점,서울 동작구 노량진로 10,스페이스살림 1층 스타트업매장 2호,20,13:00 - 20:00 (요일별 상이),"일,월 휴무",3,2,,,,99,누르 생리대,37.51239334,126.9272725,5f33988923e040b78cb960811e1d4f88.jpg,,동반 1인,누르 생리대,전자상거래 서비스,4,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/181/2003fb4a89774107960153b6a46c74dc.jpg,"https://www.google.com/maps/place/%ED%95%9C%EB%82%98%ED%8C%A8%EB%93%9C/@37.5911844,126.9828227,12z/data=!4m9!1m2!2m1!1z7JuU6rK97IOB7KCQIDM3LjUxMjM5MzM0MDIwMzIsIDEyNi45MjcyNzI0ODc2NzE!3m5!1s0x357cb00a26091f1b:0xdbe16ab581f13f06!8m2!3d37.5286078!4d127.1720943!15sCi_sm5Tqsr3sg4HsoJAgMzcuNTEyMzkzMzQwMjAzMiwgMTI2LjkyNzI3MjQ4NzY3MZIBEmVfY29tbWVyY2Vfc2VydmljZQ"
239,동작구,육대장이수역점,서울 동작구 사당동 89-6,1층 육대장,20,오전11시~오후9시,연중무휴,1,2,,"01,99",독거노인,99,"육개장,설렁탕",37.48876924,126.9813284,1e1f5f40c5484f6992432d9bcd378a74.jpg,"결식아동,독거노인",동반 1인,"육개장,설렁탕",음식점,3.9,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/239/239eab3530b942a4b7b4fc9db5f97f4e.jpg,"https://www.google.com/maps/place/%EC%9D%B4%EC%88%98%EC%A0%95%EC%9C%A1%EC%8B%9D%EB%8B%B92/@37.4727711,126.8912394,10z/data=!4m9!1m2!2m1!1z7Jyh64yA7J6l7J207IiY7Jet7KCQIDM3LjQ4ODc2OTI0MzEyNTgsIDEyNi45ODEzMjg0MjAxMDI!3m5!1s0x357ca1b40a052593:0xe46fb93c17faa764!8m2!3d37.4859832!4d126.9809309!15sCjjsnKHrjIDsnqXsnbTsiJjsl63soJAgMzcuNDg4NzY5MjQzMTI1OCwgMTI2Ljk4MTMyODQyMDEwMlo8IjrsnKEg64yA7J6lIOydtOyImOyXrSDsoJAgMzcuNDg4NzY5MjQzMTI1OCAxMjYuOTgxMzI4NDIwMTAykgEKcmVzdGF1cmFudA"
544,동작구,오태식해바라기치킨 사당153점,서울 동작구 사당로16가길 42,오태식해바라기치킨,20,오전 11시 ~ 새벽 1시,주일,1,1,,1,,1,,37.48357948,126.971246,51eb19e92a1342c7bbf8fde0085662e9.jpg,결식아동,아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/544/38e8efc563364dc4803f2b7b6eca23e6.jpg,"https://www.google.com/maps/place/%EC%98%A4%ED%83%9C%EC%8B%9D%ED%95%B4%EB%B0%94%EB%9D%BC%EA%B8%B0%EC%B9%98%ED%82%A8/@37.4731996,126.8898643,10z/data=!4m8!1m2!2m1!1z7Jik7YOc7Iud7ZW067CU65286riw7LmY7YKoIOyCrOuLuTE1M-ygkCAzNy40ODM1Nzk0ODQ1MjU3LCAxMjYuOTcxMjQ2MDIxNzI5!3m4!1s0x357c9c2893088609:0x1ad2a7a685353f35!8m2!3d37.532735!4d126.864504"
910,동작구,브레댄코,서울 동작구 상도로 지하 272,지하2층 Bread.co 브레댄코,20,07:00-22:00,,1,2,,1,,1,,37.50320805,126.9477004,30cf962d1bfa49b3982b3ebd06ec84f6.jpg,결식아동,동반 1인,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/search/%EB%B8%8C%EB%A0%88%EB%8C%84%EC%BD%94+37.5032080456431,+126.947700373641/@37.4731996,126.8898643,10z"
929,마포구,커피프릭,서울 마포구 굴레방로7길 22,"지상 1,2층",4,09:00~22:00,"구정, 추석 휴무",1,1,,"01,02,99",경찰,1,,37.55635049,126.9542749,3e5bb874fd654b32b4e31de088d00d1c.jpg,"결식아동,독거노인,경찰",아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/929/d1cc83fdf141414d9bf2622fc90824bf.jpg,
941,마포구,피에스타7커피,서울 마포구 동교동 164-18,피에스타7커피,4,"평일 : 오전 8시~23시,주말 : 오전 9시~23시",연중무휴,1,1,,"01,02",,1,,37.55596451,126.9239017,e145bd03f14d4927b1f4323c74ea9845.png,"결식아동,독거노인",아이 본인만,,카페,4.3,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/941/a1a93b4f02c4450ba7e8ff54868a2213.jpg,"https://www.google.com/maps/place/%ED%94%BC%EC%97%90%EC%8A%A4%ED%83%807/@37.5559392,126.9216913,17z/data=!3m1!4b1!4m5!3m4!1s0x357c996b67c6b8e9:0xde65083853db35dc!8m2!3d37.555935!4d126.9238853"
623,마포구,성산베스트플러스학원,서울 마포구 동교로 67,"2층 (망원동,삼운빌딩)",4,1200~1900,"토,일요일",2,2,,"01,02",,1,,37.5537428,126.9096697,,"결식아동,독거노인",동반 1인,,사립학교,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/623/108abdd704d14d638d42dbf40279a0ea.jpg,"https://www.google.com/maps/place/%EC%84%B1%EC%82%B0%EB%B2%A0%EC%8A%A4%ED%8A%B8%ED%94%8C%EB%9F%AC%EC%8A%A4%ED%95%99%EC%9B%90/@37.5537118,126.9074486,17z/data=!3m1!4b1!4m5!3m4!1s0x357c99286d6da68d:0x7a8e6ec4f0f3a0f9!8m2!3d37.5537076!4d126.9096426"
1077,마포구,sobit gold station,서울 마포구 마포대로 53,1층 소빛골드스테이션,4,09:00~20:00,없음,1,1,,1,,99,라면세트와 케잌,37.54143216,126.9470541,1a6d0cc3ca76472a80ca63e40aedcc19.png,결식아동,아이 본인만,라면세트와 케잌,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/1077/2687a523de6b437494fb12993de9c574.jpg,
763,마포구,달콤헤어,서울 마포구 망원동 424-9,102호,4,10시~20시,없어요(예약하면 됩니다),3,1,,"01,02",,1,,37.55812751,126.9041936,16b3720736304ec78434e0e1303b8e07.jpg,"결식아동,독거노인",아이 본인만,,미용실,4.4,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/763/c324f8c4836d4914af0e666054c31854.jpg,"https://www.google.com/maps/place/%EB%8B%AC%EC%BD%A4%ED%97%A4%EC%96%B4+DALCOMhairshop/@37.5578384,126.9021776,17z/data=!4m8!1m2!2m1!1z64us7L2k7Zek7Ja0IDM3LjU1ODEyNzUxMzg2MjEsIDEyNi45MDQxOTM2MzQzMTg!3m4!1s0x357c99fa8102c757:0x87e811be7b557710!8m2!3d37.5578342!4d126.9043716"
898,마포구,동경규동상암,서울 마포구 매봉산로2길 68,1층 동경규동,4,11:00 ~ 20:00,"15:00~17:00 휴무시간 / 공휴일, 일요일 휴무",1,3,,"01,02",,1,,37.57637326,126.8961494,db74628119934a94a13b57d621cdd15c.jpg,"결식아동,독거노인",동반 2인,,일본 음식점,4,매장 내 식사,테이크아웃,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/898/ad31505e22ed45b58f0ebc4ffdc63703.jpg,"https://www.google.com/maps/place/%EB%8F%99%EA%B2%BD%EA%B7%9C%EB%8F%99+%EC%83%81%EC%95%94%EC%A0%90/@37.5763761,126.8939,17z/data=!4m8!1m2!2m1!1z64-Z6rK96rec64-Z7IOB7JWUIDM3LjU3NjM3MzI1ODUyNTYsIDEyNi44OTYxNDkzNTA1NDY!3m4!1s0x357c994ba73499b5:0xc6e87f2726aac70e!8m2!3d37.5763719!4d126.896094"
537,마포구,깊이,서울 마포구 서교동 384-14,1층 깊이커피,4,매일 10:00 ~ 24:00,없음,1,2,,"01,02,99",경찰 공무원 소방공무원 20% 할인,1,,37.55223793,126.9134894,3c1252ec44644f9cba06385689c737e6.jpg,"결식아동,독거노인,경찰 공무원 소방공무원 2% 할인 ",동반 1인,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/537/784e703e29ee4353b2dae6d9842ab6c2.jpg,"https://www.google.com/maps/search/%EA%B9%8A%EC%9D%B4+37.5522379330536,+126.913489362835/@37.5763761,126.8939,17z"
575,마포구,슈츄안,서울 마포구 서교동 405-17,2층,4,오전11~익일 오전6시,연중무휴,1,99,"본인+동반1인, 복지카드+학생증지참","01,99",초등~고등학교1학년까지만(학생증확인),1,,37.5503889,126.9209387,4921a1e8403349fda0b6b99fa0d2c3d6.jpeg,"결식아동,초등~고등학교1학년까지만(학생증확인)","본인+동반1인, 복지카드+학생증지참",,,5,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/575/3d6b4d4bdb5040619a417644e0352b95.jpeg,"https://www.google.com/maps/place/%EC%8A%88%EC%B8%84%EC%95%88/@37.5503581,126.9187239,17z/data=!3m1!4b1!4m5!3m4!1s0x357c98daa73c8a51:0xcca22b862f879b89!8m2!3d37.5503539!4d126.9209179"
750,마포구,네임리스커피,서울 마포구 성미산로13길 89,지층 좌측호,4,평일 10~20시 토요일 11~20시 일요일 11~18,매주 수요일,1,2,,1,,2,,37.56481518,126.9160515,40247e40ad334a96b07024f542cb71c6.jpg,결식아동,동반 1인,,커피숍/커피 전문점,4.8,매장 내 식사,테이크아웃,비대면 배달,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/750/2a073c6cc52d4c9d81b3c4b7eb3fd048.jpg,"https://www.google.com/maps/place/%EB%84%A4%EC%9E%84%EB%A6%AC%EC%8A%A4%EC%BB%A4%ED%94%BC/@37.5647644,126.9138439,17z/data=!3m1!4b1!4m5!3m4!1s0x357c991d3ebc6e05:0x5ec784a76cf22374!8m2!3d37.5647602!4d126.9160379"
360,마포구,블루밍부케,서울 마포구 와우산로 161,1층 꽃집,4,12:00~19:00,"월,화 휴무",99,2,,"01,02",,99,오늘의꽃다발,37.55536391,126.930336,634580c512944e23beb723d85e9ac726.jpeg,"결식아동,독거노인",동반 1인,오늘의꽃다발,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/360/b1ec5c2de20e449996512c84d6ec850a.jpeg,
30,마포구,진짜파스타,서울 마포구 와우산로 64,전원빌딩 2층 진짜파스타,4,화~일 11:30 ~ 21:00,15:30~16:30 월요일 휴무,1,2,,"01,02",,99,전메뉴 2만원 이내 제공,37.55021997,126.9232713,,"결식아동,독거노인",동반 1인,전메뉴 2만원 이내 제공,이탈리아 음식점,4.7,매장 내 식사,테이크아웃,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/place/%EC%A7%84%EC%A7%9C%ED%8C%8C%EC%8A%A4%ED%83%80/@37.5501847,126.9210452,17z/data=!3m1!4b1!4m5!3m4!1s0x357c99032e7d7497:0xb8d1fc12f45ecc04!8m2!3d37.5501805!4d126.9232392"
415,마포구,코코아트리,서울 마포구 와우산로11길 9-10,2층 카페,4,12:00~20:00,,1,,,1,,1,,37.54847247,126.9222762,ac59c6bae10c41f78da082586d39363b.png,결식아동,,,카페,5,매장 내 식사,테이크아웃,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/415/969fd56faacf4a60bc4ec96276109742.jpg,"https://www.google.com/maps/place/%EC%BD%94%EC%BD%94%EC%95%84%ED%8A%B8%EB%A6%AC/@37.5484348,126.9200553,17z/data=!4m8!1m2!2m1!1z7L2U7L2U7JWE7Yq466asIDM3LjU0ODQ3MjQ2NTQzMzgsIDEyNi45MjIyNzYxNjUyMjk!3m4!1s0x357c99e48cdf77f3:0x61616fa14e0e17a2!8m2!3d37.5484306!4d126.9222493"
1085,마포구,로샤뷰티,서울 마포구 와우산로29길 4-24,101호 로샤뷰티,4,10:30-8:00,매주 달라짐,99,1,,"01,02",,99,헤어 커트,37.5549238,126.9296221,5f53446e345b47a49857023a4379eb96.jpeg,"결식아동,독거노인",아이 본인만,헤어 커트,,5,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/1085/6d61b4cb08084adbb718ef39ea90cf6e.jpeg,"https://www.google.com/maps/place/%EB%A1%9C%EC%83%A4%EB%B7%B0%ED%8B%B0/@37.55489,126.9274037,17z/data=!4m8!1m2!2m1!1z66Gc7IOk67ew7YuwIDM3LjU1NDkyMzgwMzMxNTQsIDEyNi45Mjk2MjIwNTkyNjY!3m4!1s0x357c98c1b3fefe01:0xfbba47380c7f3476!8m2!3d37.5548858!4d126.9295977"
56,마포구,두두리두팡,서울 마포구 월드컵로23길 18,2층 201호 두두리두팡,4,매주 금토일 오후12시~18시(조기품절시 조기마감),매주 월화수목 휴무,1,1,,1,,99,1메뉴(케이크/제과 모두포함) 1음료,37.55709127,126.9078092,6936d260e4bb449aab4f39b743517e7f.jpeg,결식아동,아이 본인만,1메뉴(케이크/제과 모두포함) 1음료,제과점,5,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/56/3421c2927ca64547bd0c5bb958d378d8.jpeg,"https://www.google.com/maps/place/%EB%91%90%EB%91%90%EB%A6%AC%EB%91%90%ED%8C%A1/@37.5570582,126.9055957,17z/data=!3m1!4b1!4m5!3m4!1s0x357c99a4e6a08e9b:0xd1cd78e6a723a2e5!8m2!3d37.557054!4d126.9077897"
521,마포구,블리스버거상암점,서울 마포구 월드컵북로 402,"kgit센터 1층 117,118호",4,평일 11시~9시,,1,2,,1,,1,,37.58010775,126.8889823,52bf8fa2ef15446cb86a0afba33971c2.png,결식아동,동반 1인,,햄버거 전문점,3.5,매장 내 식사,테이크아웃,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/521/01708daba76e4b26bbc5c83587a0cf05.jpeg,"https://www.google.com/maps/place/%EB%B8%94%EB%A6%AC%EC%8A%A4%EB%B2%84%EA%B1%B0+%EC%83%81%EC%95%94%EC%A0%90/@37.580129,126.8867651,17z/data=!3m1!4b1!4m5!3m4!1s0x357c99373759249b:0x9e3e379a41875bbf!8m2!3d37.5801248!4d126.8889591"
642,마포구,모데나,서울 마포구 월드컵북로 402,kgit센터 지하1층 푸드코트 109,4,11:30~20:00,토일휴무,1,1,,"01,02",,1,,37.58010775,126.8889823,8c17b93226ee4dfdaecaf69e17a0675d.jpg,"결식아동,독거노인",아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,
749,마포구,피트니스플랜비,서울 마포구 월드컵북로54길 11,전자회관 B1 피트니스플랜비,4,오전10~오후9시,공휴일 휴무,99,99,청소년,,,2,,37.58088763,126.8883895,a251e38b79344ed4b7bb4bfb2bf05aa4.jpg,,청소년,,체육관,4.7,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/749/846091a1ffaa4f0eb0cc7bd95413ab07.jpg,"https://www.google.com/maps/place/%ED%94%BC%ED%8A%B8%EB%8B%88%EC%8A%A4%ED%94%8C%EB%9E%9C%EB%B9%84/@37.5808426,126.8861895,17z/data=!3m1!4b1!4m5!3m4!1s0x357c9972a228cb65:0x797dd14b59056648!8m2!3d37.5808384!4d126.8883835"
448,서대문구,아하하일본어,서울 서대문구 가재울미래로 2,218,14,09:00 ~ 18:00,,2,1,,"01,02",,1,,37.57442036,126.9178974,,"결식아동,독거노인",아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/search/%EC%95%84%ED%95%98%ED%95%98%EC%9D%BC%EB%B3%B8%EC%96%B4+37.5744203632344,+126.917897379411/@37.5808426,126.8861895,17z"
671,서대문구,줄리앙와플and커피,서울 서대문구 거북골로 150,1층,14,오전10시새벽1시,3시~4시,1,1,,"01,02",,1,,37.57555558,126.9131872,3715e31d6e7c4fc694a5e8149e7cb01d.jpg,"결식아동,독거노인",아이 본인만,,카페,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/671/049e4ff3421f4ae09bc84704a4d78a05.jpg,"https://www.google.com/maps/place/%EC%A4%84%EB%A6%AC%EC%95%99%EC%99%80%ED%94%8C/@37.5407577,126.9214365,13z/data=!4m9!1m2!2m1!1z7KSE66as7JWZ7JmA7ZSMYW5k7Luk7ZS8IDM3LjU3NTU1NTU4MDA0NDEsIDEyNi45MTMxODcxOTY1OTk!3m5!1s0x357ca2935d8426a1:0x64acc20cfad6b425!8m2!3d37.5719994!4d126.9742775!15sCjvspITrpqzslZnsmYDtlIxhbmTsu6TtlLwgMzcuNTc1NTU1NTgwMDQ0MSwgMTI2LjkxMzE4NzE5NjU5OVo_Ij3spITrpqzslZkg7JmA7ZSMIGFuZCDsu6TtlLwgMzcuNTc1NTU1NTgwMDQ0MSAxMjYuOTEzMTg3MTk2NTk5kgEEY2FmZQ"
15,서대문구,아이오안경원,서울 서대문구 신촌로 1,1층 EYE OH,14,10:00~21:00,없음,99,1,,1,,2,,37.55887396,126.9273951,,결식아동,아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/place/%EC%95%84%EC%9D%B4%EC%98%A4%EC%95%88%EA%B2%BD%EC%9B%90/@37.5093999,126.8855318,17z/data=!4m8!1m2!2m1!1z7JWE7J207Jik7JWI6rK97JuQIDM3LjU1ODg3Mzk1ODQ4MDUsIDEyNi45MjczOTUwNjUyODg!3m4!1s0x357c9e6708dea007:0xf6949a16151049d0!8m2!3d37.5093957!4d126.8877258"
915,서대문구,준에이치(JUNH),서울 서대문구 연희동 130-13,1층 JUNH,14,11:00 ~ 18:00,월요일,2,2,,"01,99",저소득층 복지누리카드소지자,99,원데이클래스,37.56735783,126.9288694,1ec0ddf5477e495599be286a3b26beea.jpeg,"결식아동,저소득층 복지누리카드소지자",동반 1인,원데이클래스,사진사,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/915/00d4afda7f554cccaf4b552e5bea14c0.jpeg,"https://www.google.com/maps/place/%EC%A4%80%EC%97%90%EC%9D%B4%EC%B9%98%EC%8A%A4%ED%8A%9C%EB%94%94%EC%98%A4/@37.5503737,126.8964027,11z/data=!4m9!1m2!2m1!1z7KSA7JeQ7J207LmYKEpVTkgpIDM3LjU2NzM1NzgyNjA5NTMsIDEyNi45Mjg4Njk0MTE4ODI!3m5!1s0x357c98f246a26ff7:0x2b4ac9c4932d9dfa!8m2!3d37.5673433!4d126.9288852!15sCjXspIDsl5DsnbTsuZgoSlVOSCkgMzcuNTY3MzU3ODI2MDk1MywgMTI2LjkyODg2OTQxMTg4MpIBDHBob3RvZ3JhcGhlcg"
875,서대문구,황카페,서울 서대문구 연희로 89-8,1층,14,오전11시~밤9시,매주 일요일,1,1,,1,,99,"로제떡볶이, 음료",37.56643453,126.929991,01787a4713cb404cbcc72e5f49180ffc.jpg,결식아동,아이 본인만,"로제떡볶이, 음료",카페,5,매장 내 식사,테이크아웃,배달 서비스,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/875/7b92c5e8e8c848a8be79a18556a2dd32.png,"https://www.google.com/maps/place/%ED%99%A9%EC%B9%B4%ED%8E%98/@37.5229226,126.9062064,13z/data=!4m9!1m2!2m1!1z7Zmp7Lm07Y6YIDM3LjU2NjQzNDUyNTQwMTYsIDEyNi45Mjk5OTA5ODM1OTY!3m5!1s0x357c99a162a27bc7:0x5830dd5315887be7!8m2!3d37.566428!4d126.929954!15sCiztmansubTtjpggMzcuNTY2NDM0NTI1NDAxNiwgMTI2LjkyOTk5MDk4MzU5NlouIiztmakg7Lm07Y6YIDM3LjU2NjQzNDUyNTQwMTYgMTI2LjkyOTk5MDk4MzU5NpIBBGNhZmU"
529,서대문구,고스트요거트 이대점,서울 서대문구 이화여대길 52-15,1층 고스트요거트,14,월-금 11-19/토 12-19,"14-15휴게시간/첫째주 토요일,일요일 및 공휴일 휴무",1,2,,1,,99,요거트+콤비네이션 토핑,37.55933427,126.9448747,,결식아동,동반 1인,요거트+콤비네이션 토핑,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/529/85bc9c6a89c1424090cbe1c7cef0ba77.jpeg,
63,서대문구,싸움의고수,서울 서대문구 홍은동 48-106,1층,14,11:00-22:00,없음,1,2,,1,,1,,37.59387089,126.9457978,d11c3e0d92324dafaef953528248361b.jpg,결식아동,동반 1인,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/63/6e99f033b34f4b3d86ab1880289cbf1e.jpg,
1013,서초구,구슬함박 서초점,서울 서초구 강남대로 321,지하 116호,22,오전11시-밤12시,매주월요일 정기휴무,1,99,만19세 미만 청소년 및 아동,1,,1,,37.49155734,127.0299709,d9c5db27967f4108bacc8a22625fdbbe.jpg,결식아동,만19세 미만 청소년 및 아동,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,
819,서초구,해물과차돌박이,서울 서초구 강남대로12길 50,1층,22,11시30~14시,14시~17시,1,2,,1,,99,점심단품메뉴,37.47081116,127.0415619,1a398b9021244e6eb11ee23f97b2c2c8.jpg,결식아동,동반 1인,점심단품메뉴,음식점,4,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/819/de9bbad015514745b4d6421bb6d47745.jpg,"https://www.google.com/maps/place/%ED%95%B4%EB%AC%BC%EA%B3%BC%EC%B0%A8%EB%8F%8C%EB%B0%95%EC%9D%B4/@37.4707738,127.039359,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca7158d00beef:0xdfb5fd1b53289dcf!8m2!3d37.4707696!4d127.041553"
44,서초구,장금수부대찌개양재점,서울 서초구 강남대로30길 73-3,장금수부대찌개양재점,22,오전11시 오후9시30,일요일  구정 신정  추석  전일 당일,1,2,,"01,02",,99,부대찌개,37.48287579,127.0409967,53491f2f56b5406c8307590061905b75.jpg,"결식아동,독거노인",동반 1인,부대찌개,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/44/9161703f1fb34504bd46397994d086b2.jpg,
169,서초구,돈가스신사,서울 서초구 나루터로15길 6,신사제2빌딩 101호 돈가스신사,22,평일 11:00-21:00 토요일 11:00-15:00,"일요일, 국경일",1,1,,1,,1,,37.51618262,127.0186323,,결식아동,아이 본인만,,음식점,3.7,,,,https://xn--o39akkz01az4ip7f4xzwoa.com/images/header_logo.png,"https://www.google.com/maps/place/%EB%8F%88%EA%B0%80%EC%8A%A4%EC%8B%A0%EC%82%AC/@37.5161562,127.0164095,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca3e820ae1e1b:0xa32973be88d990ca!8m2!3d37.516152!4d127.0186035"
1053,서초구,림돈(돈가스),서울 서초구 매헌로 16,하이브랜드 리빙관 지하1층  림돈,22,오전11시~오후8시,매주 일요일,1,1,,1,,99,돈가스,37.46246735,127.0369479,5aa27dada9dc47e7a3f55da8b4df7362.png,결식아동,아이 본인만,돈가스,음식점,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/1053/9fb724c9e62f44049c9a386ac7169cad.jpg,"https://www.google.com/maps/place/%EB%A6%BC%EB%8F%88/@37.462957,127.0347642,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca12a67476b9d:0x4cb0d2d50df936d!8m2!3d37.4629528!4d127.0369582"
1069,서초구,아이언그릴,서울 서초구 매헌로 16,하이브랜드 지하1층 푸드코트내 113,22,09~20,일요일휴무 14~16시 브레이크타임,1,1,,"01,02",,1,,37.46246735,127.0369479,a162bf4bab1346a7bf8c7342b7f481ea.jpg,"결식아동,독거노인",아이 본인만,,,,,,,https://xn--o39akkz01az4ip7f4xzwoa.com//file/store/1069/ec98a418785d4a44b1f57387329bff6c.jpg,"https://www.google.com/maps/search/%EC%95%84%EC%9D%B4%EC%96%B8%EA%B7%B8%EB%A6%B4+37.462467348157,+127.036947909974/@37.462957,127.0347642,17z"
